frame,gid,cls,x_m,y_m,conf,speed_ms,cam,time_s,zone
18222,4,player_home,38.25,24.91,0.823,2.59,?,7.407399862778731,Zona media
18222,28,player_home,22.49,44.48,0.712,0.27,?,7.407399862778731,Zona defensiva
18222,26,player_away,5.9,38.43,0.574,2.3,?,7.407399862778731,Zona defensiva
18222,19,player_away,23.1,52.6,0.773,3.8,?,7.407399862778731,Zona defensiva
18222,2,player_home,44.61,46.79,0.9,0.84,?,7.407399862778731,Zona media
18222,6,player_home,29.91,32.18,0.532,3.47,?,7.407399862778731,Zona defensiva
18222,16,player_away,27.05,19.24,0.722,9.3,?,7.407399862778731,Zona defensiva
18223,1,player_home,37.79,50.45,0.892,0.79,?,7.440766528827283,Zona media
18223,3,player_away,38.34,42.64,0.81,0.93,?,7.440766528827283,Zona media
18223,13,player_home,26.0,57.38,0.882,5.13,?,7.440766528827283,Zona defensiva
18223,10,player_away,30.38,47.46,0.767,2.27,?,7.440766528827283,Zona defensiva
18223,24,player_away,11.22,56.37,0.761,4.78,?,7.440766528827283,Zona defensiva
18223,17,gk_home,79.26,36.56,0.78,1.47,?,7.440766528827283,Zona ofensiva
18223,5,player_home,46.84,33.88,0.883,1.27,?,7.440766528827283,Zona media
18223,31,gk_away,2.28,31.13,0.602,3.85,?,7.440766528827283,Zona defensiva
18223,4,player_home,38.32,24.85,0.755,2.65,?,7.440766528827283,Zona media
18223,28,player_home,22.53,44.5,0.681,1.11,?,7.440766528827283,Zona defensiva
18223,26,player_away,5.93,38.44,0.549,1.35,?,7.440766528827283,Zona defensiva
18223,19,player_away,23.19,52.63,0.734,3.3,?,7.440766528827283,Zona defensiva
18223,2,player_home,44.62,46.73,0.89,1.36,?,7.440766528827283,Zona media
18223,6,player_home,29.96,32.06,0.786,3.78,?,7.440766528827283,Zona defensiva
18223,16,player_away,27.15,19.26,0.733,4.95,?,7.440766528827283,Zona defensiva
18223,30,referee,12.11,33.03,0.524,7.64,?,7.440766528827283,Zona defensiva
18223,22,player_home,19.94,28.82,0.528,6.03,?,7.440766528827283,Zona defensiva
18224,1,player_home,37.84,50.47,0.867,1.4,?,7.4741331948758365,Zona media
18224,3,player_away,38.37,42.61,0.849,0.96,?,7.4741331948758365,Zona media
18224,13,player_home,26.02,57.29,0.896,2.82,?,7.4741331948758365,Zona defensiva
18224,10,player_away,30.5,47.46,0.817,3.06,?,7.4741331948758365,Zona defensiva
18224,24,player_away,11.43,56.44,0.749,5.99,?,7.4741331948758365,Zona defensiva
18224,17,gk_home,79.35,36.51,0.757,2.28,?,7.4741331948758365,Zona ofensiva
18224,5,player_home,46.86,33.88,0.88,0.63,?,7.4741331948758365,Zona media
18224,31,gk_away,2.19,31.07,0.602,3.34,?,7.4741331948758365,Zona defensiva
18224,4,player_home,38.34,24.72,0.619,3.35,?,7.4741331948758365,Zona media
18224,28,player_home,22.63,44.58,0.691,2.8,?,7.4741331948758365,Zona defensiva
18224,26,player_away,5.85,38.39,0.532,1.4,?,7.4741331948758365,Zona defensiva
18224,19,player_away,23.28,52.66,0.599,2.81,?,7.4741331948758365,Zona defensiva
18224,2,player_home,44.65,46.71,0.891,1.18,?,7.4741331948758365,Zona media
18224,6,player_home,30.03,31.94,0.81,4.05,?,7.4741331948758365,Zona defensiva
18224,16,player_away,26.94,18.71,0.774,10.53,?,7.4741331948758365,Zona defensiva
18224,30,referee,12.01,32.92,0.547,5.42,?,7.4741331948758365,Zona defensiva
18224,22,player_home,20.07,28.92,0.531,5.34,?,7.4741331948758365,Zona defensiva
18224,25,player_away,6.42,32.61,0.521,1.27,?,7.4741331948758365,Zona defensiva
18224,33,player_away,15.88,37.92,0.541,4.74,?,7.4741331948758365,Zona defensiva
18225,1,player_home,37.89,50.47,0.868,1.53,?,7.507499860924389,Zona media
18225,3,player_away,38.4,42.59,0.886,1.07,?,7.507499860924389,Zona media
18225,13,player_home,25.98,57.19,0.89,2.64,?,7.507499860924389,Zona defensiva
18225,10,player_away,30.6,47.45,0.838,2.97,?,7.507499860924389,Zona defensiva
18225,24,player_away,11.55,56.47,0.736,4.47,?,7.507499860924389,Zona defensiva
18225,17,gk_home,79.41,36.51,0.571,1.9,?,7.507499860924389,Zona ofensiva
18225,5,player_home,46.89,33.94,0.883,1.3,?,7.507499860924389,Zona media
18225,31,gk_away,2.15,31.05,0.603,2.06,?,7.507499860924389,Zona defensiva
18225,4,player_home,38.42,24.68,0.559,2.75,?,7.507499860924389,Zona media
18225,28,player_home,22.74,44.67,0.7,3.91,?,7.507499860924389,Zona defensiva
18225,19,player_away,23.39,52.69,0.655,3.32,?,7.507499860924389,Zona defensiva
18225,2,player_home,44.68,46.7,0.904,1.02,?,7.507499860924389,Zona media
18225,6,player_home,30.09,31.86,0.828,3.33,?,7.507499860924389,Zona defensiva
18225,16,player_away,26.93,18.54,0.803,6.95,?,7.507499860924389,Zona defensiva
18225,30,referee,11.96,32.87,0.585,3.22,?,7.507499860924389,Zona defensiva
18225,22,player_home,20.19,28.99,0.656,4.4,?,7.507499860924389,Zona defensiva
18226,1,player_home,37.94,50.44,0.872,1.45,?,7.540866526972942,Zona media
18226,3,player_away,38.42,42.53,0.893,1.67,?,7.540866526972942,Zona media
18226,13,player_home,26.01,57.13,0.877,2.26,?,7.540866526972942,Zona defensiva
18226,10,player_away,30.69,47.47,0.807,2.74,?,7.540866526972942,Zona defensiva
18226,24,player_away,11.61,56.49,0.704,2.77,?,7.540866526972942,Zona defensiva
18226,17,gk_home,79.43,36.62,0.701,2.32,?,7.540866526972942,Zona ofensiva
18226,5,player_home,46.95,34.04,0.796,2.77,?,7.540866526972942,Zona media
18226,31,gk_away,2.07,31.01,0.578,2.44,?,7.540866526972942,Zona defensiva
18226,4,player_home,38.47,24.59,0.722,2.79,?,7.540866526972942,Zona media
18226,28,player_home,22.93,44.83,0.725,6.18,?,7.540866526972942,Zona defensiva
18226,19,player_away,23.5,52.72,0.709,3.26,?,7.540866526972942,Zona defensiva
18226,2,player_home,44.7,46.69,0.914,0.77,?,7.540866526972942,Zona media
18226,6,player_home,29.99,31.58,0.837,6.59,?,7.540866526972942,Zona defensiva
18226,16,player_away,26.98,18.45,0.796,4.16,?,7.540866526972942,Zona defensiva
18226,30,referee,11.92,32.83,0.621,2.14,?,7.540866526972942,Zona defensiva
18226,22,player_home,20.19,28.9,0.679,1.49,?,7.540866526972942,Zona defensiva
18226,26,player_away,5.92,38.45,0.534,1.3,?,7.540866526972942,Zona defensiva
18227,1,player_home,37.97,50.38,0.855,1.81,?,7.574233193021495,Zona media
18227,3,player_away,38.46,42.44,0.902,2.38,?,7.574233193021495,Zona media
18227,13,player_home,26.15,57.11,0.846,3.06,?,7.574233193021495,Zona defensiva
18227,10,player_away,30.72,47.44,0.782,1.62,?,7.574233193021495,Zona defensiva
18227,24,player_away,11.64,56.49,0.674,1.37,?,7.574233193021495,Zona defensiva
18227,17,gk_home,79.51,36.64,0.81,2.23,?,7.574233193021495,Zona ofensiva
18227,5,player_home,46.98,34.02,0.876,1.28,?,7.574233193021495,Zona media
18227,31,gk_away,1.9,30.91,0.566,4.86,?,7.574233193021495,Zona defensiva
18227,4,player_home,38.53,24.56,0.803,2.28,?,7.574233193021495,Zona media
18227,28,player_home,23.04,44.91,0.725,4.76,?,7.574233193021495,Zona defensiva
18227,19,player_away,23.54,52.74,0.719,2.04,?,7.574233193021495,Zona defensiva
18227,2,player_home,44.73,46.7,0.923,0.83,?,7.574233193021495,Zona media
18227,6,player_home,29.96,31.43,0.845,5.29,?,7.574233193021495,Zona defensiva
18227,16,player_away,27.07,18.4,0.79,3.07,?,7.574233193021495,Zona defensiva
18227,30,referee,11.89,32.8,0.646,1.57,?,7.574233193021495,Zona defensiva
18227,22,player_home,20.17,28.81,0.701,2.03,?,7.574233193021495,Zona defensiva
18227,26,player_away,5.97,38.48,0.534,1.52,?,7.574233193021495,Zona defensiva
18228,1,player_home,38.06,50.35,0.853,2.53,?,7.6075998590700475,Zona media
18228,3,player_away,38.51,42.36,0.894,2.69,?,7.6075998590700475,Zona media
18228,13,player_home,26.34,57.13,0.853,4.78,?,7.6075998590700475,Zona defensiva
18228,10,player_away,30.76,47.41,0.805,1.57,?,7.6075998590700475,Zona defensiva
18228,24,player_away,11.66,56.49,0.571,0.84,?,7.6075998590700475,Zona defensiva
18228,17,gk_home,79.57,36.64,0.786,1.96,?,7.6075998590700475,Zona ofensiva
18228,5,player_home,47.01,33.97,0.879,1.3,?,7.6075998590700475,Zona media
18228,31,gk_away,1.9,30.93,0.546,1.45,?,7.6075998590700475,Zona defensiva
18228,4,player_home,38.6,24.57,0.824,1.98,?,7.6075998590700475,Zona media
18228,28,player_home,23.06,44.93,0.756,2.21,?,7.6075998590700475,Zona defensiva
18228,19,player_away,23.59,52.76,0.797,1.76,?,7.6075998590700475,Zona defensiva
18228,2,player_home,44.78,46.72,0.931,1.29,?,7.6075998590700475,Zona media
18228,6,player_home,30.03,31.44,0.841,1.81,?,7.6075998590700475,Zona defensiva
18228,16,player_away,27.15,18.33,0.666,3.07,?,7.6075998590700475,Zona defensiva
18228,30,referee,11.95,32.85,0.671,1.02,?,7.6075998590700475,Zona defensiva
18228,22,player_home,20.18,28.76,0.702,1.85,?,7.6075998590700475,Zona defensiva
18228,26,player_away,6.03,38.52,0.523,2.09,?,7.6075998590700475,Zona defensiva
18229,1,player_home,38.14,50.3,0.861,2.59,?,7.640966525118601,Zona media
18229,3,player_away,38.57,42.27,0.89,3.03,?,7.640966525118601,Zona media
18229,13,player_home,26.58,57.17,0.615,6.54,?,7.640966525118601,Zona defensiva
18229,10,player_away,30.76,47.34,0.847,1.7,?,7.640966525118601,Zona defensiva
18229,24,player_away,11.75,56.48,0.523,2.15,?,7.640966525118601,Zona defensiva
18229,17,gk_home,79.61,36.63,0.775,1.51,?,7.640966525118601,Zona ofensiva
18229,5,player_home,47.04,33.98,0.912,0.88,?,7.640966525118601,Zona media
18229,31,gk_away,1.98,31.01,0.54,1.91,?,7.640966525118601,Zona defensiva
18229,4,player_home,38.66,24.58,0.804,1.91,?,7.640966525118601,Zona media
18229,28,player_home,23.05,44.92,0.752,0.45,?,7.640966525118601,Zona defensiva
18229,19,player_away,23.69,52.8,0.819,2.7,?,7.640966525118601,Zona defensiva
18229,2,player_home,44.82,46.73,0.931,1.3,?,7.640966525118601,Zona media
18229,6,player_home,30.11,31.45,0.824,1.94,?,7.640966525118601,Zona defensiva
18229,16,player_away,27.38,18.49,0.66,5.88,?,7.640966525118601,Zona defensiva
18229,30,referee,12.07,32.95,0.679,3.46,?,7.640966525118601,Zona defensiva
18229,22,player_home,20.13,28.65,0.693,2.95,?,7.640966525118601,Zona defensiva
18229,26,player_away,6.08,38.56,0.523,1.94,?,7.640966525118601,Zona defensiva
18229,25,player_away,6.12,32.24,0.53,3.44,?,7.640966525118601,Zona defensiva
18230,1,player_home,38.17,50.25,0.868,2.03,?,7.674333191167153,Zona media
18230,3,player_away,38.68,42.24,0.811,3.17,?,7.674333191167153,Zona media
18230,13,player_home,26.8,57.19,0.875,6.57,?,7.674333191167153,Zona defensiva
18230,10,player_away,30.81,47.33,0.835,1.26,?,7.674333191167153,Zona defensiva
18230,24,player_away,11.79,56.46,0.653,1.53,?,7.674333191167153,Zona defensiva
18230,17,gk_home,79.68,36.58,0.713,2.01,?,7.674333191167153,Zona ofensiva
18230,5,player_home,47.07,34.02,0.912,1.21,?,7.674333191167153,Zona media
18230,4,player_home,38.72,24.55,0.757,1.94,?,7.674333191167153,Zona media
18230,28,player_home,23.05,44.9,0.762,0.34,?,7.674333191167153,Zona defensiva
18230,19,player_away,23.77,52.84,0.827,2.79,?,7.674333191167153,Zona defensiva
18230,2,player_home,44.86,46.72,0.93,1.22,?,7.674333191167153,Zona media
18230,6,player_home,30.24,31.54,0.753,3.71,?,7.674333191167153,Zona defensiva
18230,16,player_away,27.56,18.52,0.771,5.54,?,7.674333191167153,Zona defensiva
18230,30,referee,12.14,33.02,0.659,3.17,?,7.674333191167153,Zona defensiva
18230,22,player_home,20.21,28.69,0.704,1.36,?,7.674333191167153,Zona defensiva
18230,25,player_away,5.99,32.11,0.533,4.96,?,7.674333191167153,Zona defensiva
18231,1,player_home,38.17,50.19,0.872,1.78,?,7.707699857215706,Zona media
18231,3,player_away,38.78,42.24,0.711,2.89,?,7.707699857215706,Zona media
18231,13,player_home,26.97,57.2,0.882,5.55,?,7.707699857215706,Zona defensiva
18231,10,player_away,30.85,47.31,0.778,1.35,?,7.707699857215706,Zona defensiva
18231,24,player_away,11.77,56.44,0.752,0.65,?,7.707699857215706,Zona defensiva
18231,17,gk_home,79.64,36.65,0.743,1.02,?,7.707699857215706,Zona ofensiva
18231,5,player_home,47.11,34.05,0.914,1.47,?,7.707699857215706,Zona media
18231,4,player_home,38.78,24.52,0.743,1.92,?,7.707699857215706,Zona media
18231,28,player_home,23.05,44.89,0.759,0.22,?,7.707699857215706,Zona defensiva
18231,19,player_away,23.8,52.82,0.828,1.43,?,7.707699857215706,Zona defensiva
18231,2,player_home,44.9,46.67,0.894,1.61,?,7.707699857215706,Zona media
18231,16,player_away,27.83,18.66,0.739,7.92,?,7.707699857215706,Zona defensiva
18231,30,referee,12.68,33.52,0.59,15.84,?,7.707699857215706,Zona defensiva
18231,22,player_home,20.27,28.71,0.68,1.71,?,7.707699857215706,Zona defensiva
18231,25,player_away,5.96,32.07,0.521,2.67,?,7.707699857215706,Zona defensiva
18231,33,player_away,15.89,37.28,0.528,4.6,?,7.707699857215706,Zona defensiva
18231,26,player_away,6.16,38.6,0.527,1.35,?,7.707699857215706,Zona defensiva
18232,1,player_home,38.2,50.17,0.876,1.22,?,7.7410665232642595,Zona media
18232,3,player_away,38.88,42.3,0.873,3.22,?,7.7410665232642595,Zona media
18232,13,player_home,27.13,57.2,0.884,5.12,?,7.7410665232642595,Zona defensiva
18232,10,player_away,30.93,47.31,0.722,1.96,?,7.7410665232642595,Zona defensiva
18232,24,player_away,11.72,56.4,0.792,1.26,?,7.7410665232642595,Zona defensiva
18232,17,gk_home,79.6,36.77,0.744,2.97,?,7.7410665232642595,Zona ofensiva
18232,5,player_home,47.14,34.01,0.902,1.13,?,7.7410665232642595,Zona media
18232,4,player_home,38.82,24.51,0.805,1.54,?,7.7410665232642595,Zona media
18232,28,player_home,23.04,44.87,0.753,0.56,?,7.7410665232642595,Zona defensiva
18232,19,player_away,23.79,52.78,0.835,0.82,?,7.7410665232642595,Zona defensiva
18232,2,player_home,44.95,46.58,0.897,2.52,?,7.7410665232642595,Zona media
18232,16,player_away,27.96,18.63,0.738,4.98,?,7.7410665232642595,Zona defensiva
18232,30,referee,13.8,34.55,0.525,35.62,?,7.7410665232642595,Zona defensiva
18232,22,player_home,20.39,28.8,0.663,3.51,?,7.7410665232642595,Zona defensiva
18232,25,player_away,5.93,32.01,0.53,2.11,?,7.7410665232642595,Zona defensiva
18232,26,player_away,6.18,38.6,0.541,0.75,?,7.7410665232642595,Zona defensiva
18232,6,player_home,30.52,31.72,0.711,4.85,?,7.7410665232642595,Zona defensiva
18233,1,player_home,38.21,50.14,0.879,0.93,?,7.774433189312812,Zona media
18233,3,player_away,38.98,42.36,0.887,3.39,?,7.774433189312812,Zona media
18233,13,player_home,27.2,57.13,0.789,3.29,?,7.774433189312812,Zona defensiva
18233,10,player_away,31.0,47.3,0.809,2.16,?,7.774433189312812,Zona defensiva
18233,24,player_away,11.71,56.39,0.824,0.78,?,7.774433189312812,Zona defensiva
18233,17,gk_home,79.63,36.78,0.726,1.19,?,7.774433189312812,Zona ofensiva
18233,5,player_home,47.18,33.96,0.891,1.55,?,7.774433189312812,Zona media
18233,4,player_home,38.84,24.46,0.848,1.36,?,7.774433189312812,Zona media
18233,28,player_home,23.01,44.83,0.752,1.11,?,7.774433189312812,Zona defensiva
18233,19,player_away,23.78,52.74,0.833,1.02,?,7.774433189312812,Zona defensiva
18233,2,player_home,44.99,46.5,0.898,2.58,?,7.774433189312812,Zona media
18233,16,player_away,28.04,18.59,0.72,3.27,?,7.774433189312812,Zona defensiva
18233,22,player_home,20.46,28.84,0.612,2.74,?,7.774433189312812,Zona defensiva
18233,25,player_away,5.93,32.0,0.556,0.95,?,7.774433189312812,Zona defensiva
18233,26,player_away,6.2,38.62,0.55,0.84,?,7.774433189312812,Zona defensiva
18233,6,player_home,30.62,31.72,0.806,3.39,?,7.774433189312812,Zona defensiva
18234,1,player_home,38.2,50.1,0.879,1.16,?,7.807799855361365,Zona media
18234,3,player_away,39.03,42.36,0.87,2.06,?,7.807799855361365,Zona media
18234,13,player_home,27.2,57.04,0.885,2.62,?,7.807799855361365,Zona defensiva
18234,10,player_away,31.06,47.29,0.791,1.84,?,7.807799855361365,Zona defensiva
18234,24,player_away,11.76,56.39,0.839,0.9,?,7.807799855361365,Zona defensiva
18234,17,gk_home,79.71,36.72,0.754,1.96,?,7.807799855361365,Zona ofensiva
18234,5,player_home,47.2,33.81,0.896,3.49,?,7.807799855361365,Zona media
18234,4,player_home,38.84,24.36,0.842,2.55,?,7.807799855361365,Zona media
18234,28,player_home,23.09,44.89,0.771,1.71,?,7.807799855361365,Zona defensiva
18234,19,player_away,23.77,52.7,0.826,1.18,?,7.807799855361365,Zona defensiva
18234,2,player_home,45.04,46.44,0.899,2.34,?,7.807799855361365,Zona media
18234,16,player_away,27.9,18.14,0.702,9.43,?,7.807799855361365,Zona defensiva
18234,22,player_home,20.49,28.8,0.568,1.44,?,7.807799855361365,Zona defensiva
18234,25,player_away,5.98,32.02,0.539,0.79,?,7.807799855361365,Zona defensiva
18234,26,player_away,6.2,38.62,0.536,0.2,?,7.807799855361365,Zona defensiva
18234,6,player_home,30.64,31.56,0.797,3.26,?,7.807799855361365,Zona defensiva
18235,1,player_home,38.2,50.06,0.881,1.08,?,7.841166521409917,Zona media
18235,3,player_away,39.06,42.34,0.854,1.21,?,7.841166521409917,Zona media
18235,13,player_home,27.2,56.94,0.897,2.66,?,7.841166521409917,Zona defensiva
18235,10,player_away,31.11,47.25,0.85,1.82,?,7.841166521409917,Zona defensiva
18235,24,player_away,11.91,56.42,0.845,3.22,?,7.841166521409917,Zona defensiva
18235,17,gk_home,79.72,36.76,0.753,0.9,?,7.841166521409917,Zona ofensiva
18235,5,player_home,47.23,33.67,0.642,3.94,?,7.841166521409917,Zona media
18235,4,player_home,38.86,24.26,0.752,2.75,?,7.841166521409917,Zona media
18235,28,player_home,23.22,44.98,0.784,3.54,?,7.841166521409917,Zona defensiva
18235,19,player_away,23.8,52.68,0.818,0.93,?,7.841166521409917,Zona defensiva
18235,2,player_home,45.1,46.4,0.819,2.3,?,7.841166521409917,Zona media
18235,16,player_away,27.71,17.58,0.637,14.93,?,7.841166521409917,Zona defensiva
18235,22,player_home,20.4,28.56,0.611,5.06,?,7.841166521409917,Zona defensiva
18235,25,player_away,5.99,32.0,0.562,0.63,?,7.841166521409917,Zona defensiva
18235,26,player_away,6.15,38.59,0.561,0.97,?,7.841166521409917,Zona defensiva
18235,6,player_home,30.64,31.33,0.772,5.64,?,7.841166521409917,Zona defensiva
18236,1,player_home,38.2,50.04,0.88,0.85,?,7.8745331874584705,Zona media
18236,3,player_away,39.13,42.42,0.849,2.36,?,7.8745331874584705,Zona media
18236,13,player_home,27.23,56.89,0.9,2.09,?,7.8745331874584705,Zona defensiva
18236,10,player_away,31.15,47.21,0.821,1.84,?,7.8745331874584705,Zona defensiva
18236,24,player_away,12.07,56.45,0.847,4.26,?,7.8745331874584705,Zona defensiva
18236,17,gk_home,79.86,36.64,0.578,3.69,?,7.8745331874584705,Zona ofensiva
18236,5,player_home,47.28,33.59,0.867,3.28,?,7.8745331874584705,Zona media
18236,28,player_home,23.25,44.99,0.776,2.0,?,7.8745331874584705,Zona defensiva
18236,19,player_away,23.82,52.64,0.817,1.23,?,7.8745331874584705,Zona defensiva
18236,2,player_home,45.16,46.38,0.841,1.96,?,7.8745331874584705,Zona media
18236,22,player_home,20.32,28.34,0.651,6.33,?,7.8745331874584705,Zona defensiva
18236,25,player_away,5.98,31.96,0.567,0.99,?,7.8745331874584705,Zona defensiva
18236,26,player_away,6.12,38.56,0.548,1.3,?,7.8745331874584705,Zona defensiva
18236,6,player_home,30.62,31.09,0.758,6.68,?,7.8745331874584705,Zona defensiva
18237,1,player_home,38.22,50.02,0.878,0.71,?,7.907899853507023,Zona media
18237,3,player_away,39.15,42.42,0.86,1.26,?,7.907899853507023,Zona media
18237,13,player_home,27.31,56.88,0.915,2.05,?,7.907899853507023,Zona defensiva
18237,10,player_away,31.19,47.17,0.832,1.61,?,7.907899853507023,Zona defensiva
18237,24,player_away,12.19,56.45,0.85,3.88,?,7.907899853507023,Zona defensiva
18237,17,gk_home,80.1,36.33,0.614,9.1,?,7.907899853507023,Zona ofensiva
18237,5,player_home,47.32,33.53,0.732,2.55,?,7.907899853507023,Zona media
18237,28,player_home,23.31,45.02,0.753,1.81,?,7.907899853507023,Zona defensiva
18237,19,player_away,23.87,52.62,0.828,1.48,?,7.907899853507023,Zona defensiva
18237,2,player_home,45.19,46.31,0.882,1.95,?,7.907899853507023,Zona media
18237,22,player_home,20.25,28.18,0.635,5.69,?,7.907899853507023,Zona defensiva
18237,25,player_away,6.02,31.96,0.576,0.75,?,7.907899853507023,Zona defensiva
18237,26,player_away,5.98,38.47,0.531,3.62,?,7.907899853507023,Zona defensiva
18237,6,player_home,30.58,30.88,0.721,6.47,?,7.907899853507023,Zona defensiva
18237,4,player_home,39.02,24.18,0.785,2.57,?,7.907899853507023,Zona media
18237,16,player_away,27.96,17.59,0.729,3.37,?,7.907899853507023,Zona defensiva
18238,3,player_away,39.21,42.45,0.876,1.59,?,7.941266519555576,Zona media
18238,13,player_home,27.45,56.89,0.873,3.35,?,7.941266519555576,Zona defensiva
18238,10,player_away,31.2,47.12,0.851,1.58,?,7.941266519555576,Zona defensiva
18238,24,player_away,12.3,56.46,0.858,3.49,?,7.941266519555576,Zona defensiva
18238,17,gk_home,80.11,36.36,0.725,2.83,?,7.941266519555576,Zona ofensiva
18238,5,player_home,47.38,33.55,0.734,1.58,?,7.941266519555576,Zona media
18238,28,player_home,23.4,45.09,0.73,3.03,?,7.941266519555576,Zona defensiva
18238,19,player_away,23.89,52.58,0.837,1.3,?,7.941266519555576,Zona defensiva
18238,2,player_home,45.2,46.23,0.878,2.22,?,7.941266519555576,Zona media
18238,22,player_home,20.17,28.05,0.582,4.92,?,7.941266519555576,Zona defensiva
18238,25,player_away,6.15,32.04,0.6,3.41,?,7.941266519555576,Zona defensiva
18238,6,player_home,30.57,30.75,0.739,4.87,?,7.941266519555576,Zona defensiva
18238,4,player_home,39.14,24.18,0.797,3.14,?,7.941266519555576,Zona media
18238,16,player_away,28.17,17.8,0.782,6.66,?,7.941266519555576,Zona defensiva
18239,3,player_away,39.27,42.49,0.886,1.97,?,7.974633185604129,Zona media
18239,13,player_home,27.65,56.9,0.826,5.13,?,7.974633185604129,Zona defensiva
18239,10,player_away,31.27,47.12,0.87,1.82,?,7.974633185604129,Zona defensiva
18239,24,player_away,12.36,56.46,0.856,2.3,?,7.974633185604129,Zona defensiva
18239,17,gk_home,80.05,36.49,0.78,2.06,?,7.974633185604129,Zona ofensiva
18239,5,player_home,47.4,33.45,0.892,2.21,?,7.974633185604129,Zona media
18239,28,player_home,23.49,45.15,0.708,3.03,?,7.974633185604129,Zona defensiva
18239,19,player_away,23.91,52.56,0.842,1.03,?,7.974633185604129,Zona defensiva
18239,2,player_home,45.21,46.19,0.882,1.59,?,7.974633185604129,Zona media
18239,22,player_home,20.32,28.21,0.536,2.84,?,7.974633185604129,Zona defensiva
18239,25,player_away,6.3,32.15,0.614,4.71,?,7.974633185604129,Zona defensiva
18239,6,player_home,30.66,30.81,0.649,1.7,?,7.974633185604129,Zona defensiva
18239,4,player_home,39.23,24.18,0.769,3.03,?,7.974633185604129,Zona media
18239,16,player_away,28.21,17.62,0.731,3.54,?,7.974633185604129,Zona defensiva
18239,32,player_away,8.26,23.52,0.629,5.11,?,7.974633185604129,Zona defensiva
18239,31,gk_away,2.04,31.12,0.56,0.2,?,7.974633185604129,Zona defensiva
18239,1,player_home,38.3,50.02,0.84,1.26,?,7.974633185604129,Zona media
18240,3,player_away,39.33,42.51,0.886,1.95,?,8.007999851652682,Zona media
18240,13,player_home,27.96,57.0,0.873,8.14,?,8.007999851652682,Zona defensiva
18240,10,player_away,31.34,47.09,0.855,2.04,?,8.007999851652682,Zona defensiva
18240,24,player_away,12.48,56.5,0.848,3.41,?,8.007999851652682,Zona defensiva
18240,17,gk_home,80.11,36.46,0.76,0.98,?,8.007999851652682,Zona ofensiva
18240,5,player_home,47.41,33.38,0.896,2.32,?,8.007999851652682,Zona media
18240,28,player_home,23.52,45.16,0.607,1.7,?,8.007999851652682,Zona defensiva
18240,19,player_away,23.99,52.59,0.846,1.8,?,8.007999851652682,Zona defensiva
18240,2,player_home,45.23,46.19,0.885,0.83,?,8.007999851652682,Zona media
18240,25,player_away,6.37,32.18,0.638,3.12,?,8.007999851652682,Zona defensiva
18240,6,player_home,30.82,30.93,0.717,4.29,?,8.007999851652682,Zona defensiva
18240,4,player_home,39.28,24.06,0.762,3.02,?,8.007999851652682,Zona media
18240,16,player_away,28.26,17.47,0.73,4.35,?,8.007999851652682,Zona defensiva
18240,32,player_away,8.47,23.6,0.665,6.38,?,8.007999851652682,Zona defensiva
18240,31,gk_away,2.13,31.18,0.601,2.57,?,8.007999851652682,Zona defensiva
18240,1,player_home,38.33,49.96,0.867,1.45,?,8.007999851652682,Zona media
18241,3,player_away,39.35,42.47,0.887,1.08,?,8.041366517701235,Zona media
18241,13,player_home,28.11,56.97,0.869,5.73,?,8.041366517701235,Zona defensiva
18241,24,player_away,12.53,56.51,0.841,1.97,?,8.041366517701235,Zona defensiva
18241,17,gk_home,80.26,36.29,0.745,4.62,?,8.041366517701235,Zona ofensiva
18241,5,player_home,47.43,33.32,0.896,1.93,?,8.041366517701235,Zona media
18241,28,player_home,23.43,45.07,0.668,1.98,?,8.041366517701235,Zona defensiva
18241,19,player_away,24.05,52.62,0.841,2.04,?,8.041366517701235,Zona defensiva
18241,2,player_home,45.25,46.19,0.888,0.5,?,8.041366517701235,Zona media
18241,25,player_away,6.37,32.16,0.625,0.94,?,8.041366517701235,Zona defensiva
18241,6,player_home,30.91,30.95,0.792,3.33,?,8.041366517701235,Zona defensiva
18241,4,player_home,39.32,23.96,0.757,3.21,?,8.041366517701235,Zona media
18241,16,player_away,28.28,17.19,0.704,6.9,?,8.041366517701235,Zona defensiva
18241,32,player_away,8.61,23.62,0.603,4.94,?,8.041366517701235,Zona defensiva
18241,31,gk_away,2.19,31.22,0.594,2.27,?,8.041366517701235,Zona defensiva
18241,1,player_home,38.34,49.83,0.872,3.0,?,8.041366517701235,Zona media
18242,3,player_away,39.34,42.37,0.777,2.19,?,8.074733183749787,Zona media
18242,13,player_home,28.21,56.87,0.865,4.31,?,8.074733183749787,Zona defensiva
18242,24,player_away,12.48,56.48,0.837,0.45,?,8.074733183749787,Zona defensiva
18242,17,gk_home,80.38,36.16,0.688,5.22,?,8.074733183749787,Zona ofensiva
18242,5,player_home,47.45,33.32,0.905,0.93,?,8.074733183749787,Zona media
18242,28,player_home,23.34,44.98,0.716,3.21,?,8.074733183749787,Zona defensiva
18242,19,player_away,24.09,52.63,0.841,1.5,?,8.074733183749787,Zona defensiva
18242,2,player_home,45.26,46.18,0.891,0.55,?,8.074733183749787,Zona media
18242,25,player_away,6.41,32.18,0.602,1.09,?,8.074733183749787,Zona defensiva
18242,6,player_home,30.97,30.92,0.804,2.13,?,8.074733183749787,Zona defensiva
18242,4,player_home,39.34,23.76,0.724,4.91,?,8.074733183749787,Zona media
